Al Amal Station_Urban Station_RCRC AIR Quality Monitoring Network.,,,,,,,,,,,,,,,,,,,
Dates ,ADA_08 - 08_AP mbar      ,ADA_08 - 08_AT degreC    ,ADA_08 - 08_BENZ ppb       ,ADA_08 - 08_CO ppm       ,ADA_08 - 08_EBEN ppb       ,ADA_08 - 08_MPXY ppb       ,ADA_08 - 08_NO ppb       ,ADA_08 - 08_NO2 ppb       ,ADA_08 - 08_NOX ppb       ,ADA_08 - 08_03 ppb       ,ADA_08 - 08_OXYL ppb       ,ADA_08 - 08_PM10 ug/m3     ,ADA_08 - 08_PM25 ug/m3     ,ADA_08 - 08_RH %         ,ADA_08 - 08_SO2 ppb       ,ADA_08 - 08_SR W/m2      ,ADA_08 - 08_TOLU ppb       ,ADA_08 - 08_WD degre     ,ADA_08 - 08_WS m/s       
3/12/2024 0:00,978.9,25.5,4.96,0.65,2.29,7.28,29.4,35.5,64.9,2.18,2.63,92.2,30.9,25.79,0.9,0,13.11,136,0.57
4/11/2024 1:00,978.5,24.5,4.14,0.77,2,6.43,27.9,36.5,64.5,2.57,2.42,98.9,22.3,27.65,2.2,0,12.02,125.7,0.35
4/11/2024 2:00,978.2,23.79,4.12,0.63,2.33,7.58,34.9,36.4,71.3,2.67,2.88,79.1,18.7,29.25,2.2,0,12.81,128.6,0.37
4/11/2024 3:00,978,23.49,3.78,0.52,3.04,9.73,40.4,37.8,78.2,2.29,3.75,90.3,18.5,29.84,0.9,0,13.48,127.4,0.4
4/11/2024 4:00,977.9,23,4,0.44,3.01,9.26,56.4,37.5,93.9,2.51,3.56,84.4,19.4,30.51,0.8,0,14.99,103,0.57
4/11/2024 5:00,978,22.49,5.35,0.36,2.87,8.41,25.2,34.5,59.6,2.77,3.15,85.8,20.5,32.01,0.6,0,14.34,175.4,0.32
4/11/2024 6:00,978.2,21.76,6.35,0.73,2.24,6.44,44.7,35.6,80.3,2.35,2.44,96.3,14.8,34.28,0.8,0,12.37,130.3,0.4
4/11/2024 7:00,978.6,22.17,8.18,1.09,3.36,9.72,68.4,38.6,107,2.46,3.87,91.4,14.9,33.94,1.6,22,17.96,135.1,0.52
4/11/2024 8:00,979,23.91,7.92,1.03,2.89,8.42,59.9,40.1,100,3.55,3.34,84.7,17.7,31.11,2.4,74,16.13,143.5,0.77
4/11/2024 9:00,979.3,26.34,4.81,0.83,2.2,6.92,23.8,33,56.7,10.4,2.69,98.6,20.3,27.49,2.3,195.2,12.41,155.1,1
4/11/2024 10:00,979.3,28.72,3.27,0.7,2.03,6.22,12.9,23.4,36.3,17.51,2.35,119.8,40.6,24.62,,270.9,9.91,151.6,1.06
4/11/2024 11:00,978.9,30.35,2.71,0.62,1.51,4.67,9.6,18.1,27.6,23.15,1.75,106.9,31,21.69,-1,790.4,9.81,150,1.26
4/11/2024 12:00,978,31.43,1.69,0.54,1.17,3.63,7.4,12.6,20,31.24,1.25,101.1,25.2,17.98,-0.3,920.9,6.98,168,0.76
4/11/2024 13:00,977.2,32,1.81,0.39,1.14,3.35,6.6,11.7,18.3,35.62,1.24,63,18.3,16.63,-1.6,836.8,7.59,191.4,0.43
4/11/2024 14:00,976.7,32.74,1.15,0.21,0.64,1.71,9.7,14.1,23.7,38.71,0.65,33,23.6,15.53,-2.6,765.3,3.95,174.7,0.2
4/11/2024 15:00,976.3,33.1,1.19,0.19,0.78,2.21,3.7,12.2,15.8,38.18,0.83,46.4,19.5,15.47,-2.6,578,4.99,179.3,0.45
4/11/2024 16:00,976.3,32.44,1.28,0.26,0.58,1.74,3.1,12.4,15.4,35.77,0.64,47.7,19.7,16.4,-2.7,335.5,4.4,138,0.83
4/11/2024 17:00,976.5,30.76,1.62,0.25,0.85,2.86,2.2,20.8,23,27.49,0.99,37.4,14.8,18.24,-2.3,88.4,5.89,81.6,0.75
4/11/2024 18:00,976.8,29.61,3.44,0.65,5.2,13.92,34.6,51,85.5,4.34,5.4,38.5,14.1,16.06,-1.6,1.3,18.82,88.1,0.8
4/11/2024 19:00,977.1,28.8,6.26,1.1,11.45,27.79,64.6,52.2,116.8,2.37,11.82,62.6,21.1,16.97,1.1,0,32.78,98.2,0.96
4/11/2024 20:00,977.6,27.37,7.17,1.29,11.48,27.61,81.7,54.7,136.4,2.23,10.87,95.2,20.5,18.7,3.1,0,37.41,91.7,0.59
4/11/2024 21:00,977.8,27.03,8.63,1.59,10.46,26.03,116.8,56.4,173.2,2.41,11.12,101.5,26.8,20.5,4.7,0,38.19,97,0.58
4/11/2024 22:00,977.9,26.27,8.37,1.53,10.1,25.79,134.9,54.6,189.5,2.67,10.14,113,26.2,21.96,5.2,0,36.67,125.7,0.48
4/11/2024 23:00,977.9,26.48,7.55,0.94,5.52,15.33,46.3,39.9,86.3,2.09,5.83,123.2,29.1,20.96,3.7,0,23.86,146.5,0.96
4/12/2024 0:00,977.7,25.41,5.85,0.74,3.95,11.61,34.1,37.8,71.8,3.08,4.56,100.7,21,22.12,1.9,0,18.19,133.5,0.64
5/11/2024 1:00,977.4,25.15,3.72,0.64,2.22,7.33,28.4,37.2,65.5,2.77,2.76,101.7,23.4,22.41,3,0,12.65,129.2,0.54
5/11/2024 2:00,977.1,24.62,2.74,0.4,1.37,4.8,19.9,35.6,55.5,3.29,1.73,110.3,26.4,23.45,1.3,0,8.74,123.2,0.53
5/11/2024 3:00,977,22.39,3.46,0.42,3.79,10.7,74.2,38.3,112.4,2.6,4.08,86.4,25.9,27.64,0.5,0,13.14,76,0.45
5/11/2024 4:00,976.9,22.52,4.51,0.28,4.11,12.02,21,32.6,53.7,3.62,4.59,109.8,23.5,27.86,-0.2,0,16.45,154,0.28
5/11/2024 5:00,977.1,21.29,3.32,0.28,1.17,3.64,27.1,32.9,59.9,3.03,1.26,101.6,20.6,30.51,-0.2,0,6.89,86.7,0.32
5/11/2024 6:00,977.6,20.34,5.42,0.64,5.32,13.77,135.7,44.8,180.6,2.83,5.12,76.2,22.7,32.84,0.3,0.1,14.51,,
5/11/2024 7:00,978.2,20.58,8.62,2.14,7.42,19.23,316,57.2,373.2,2.38,7.65,105.8,30,34.5,2.1,22.5,25.06,,
5/11/2024 8:00,978.6,23.27,13.65,2.28,8.09,21.47,306.5,65.9,372.3,2.2,8.87,153.6,29.9,31.64,3.1,71.4,36.46,66.3,0.33
5/11/2024 9:00,979.1,27.05,9.38,1.57,7.32,18.71,113.2,68.7,181.9,3.26,7.69,183.9,40,22.87,2.3,204.6,27.77,138.7,0.54
5/11/2024 10:00,979.3,29.16,6.2,0.87,3.59,10.39,33.7,43.1,76.8,10.83,4.14,145.6,47,19.27,2,276.2,19.03,148.7,0.86
5/11/2024 11:00,978.9,29.84,3.4,0.46,1.98,5.38,12.1,23.2,35.3,22.81,1.97,129.6,37.1,18.17,1.9,792.9,9.54,132.4,1.33
5/11/2024 12:00,978.3,30.51,2.43,0.37,0.79,2.66,7.5,16,23.4,28.79,0.97,83.7,35.7,17.68,1.9,923.9,5.76,113.3,0.94
5/11/2024 13:00,977.6,31.67,1.83,0.25,0.82,2.76,5.2,13.9,19,37.63,0.99,55.8,25.6,15.91,0.6,847.9,6.79,132.8,0.5
5/11/2024 14:00,977.1,32.39,1.44,0.17,0.63,1.94,3.4,13.3,16.7,45.83,0.71,64.7,17.9,14.47,0.1,760.4,4.84,123.2,0.45
5/11/2024 15:00,976.9,31.85,1.97,0.12,1.23,3.74,2.4,13.7,16.1,49.06,1.33,48.6,19.9,14.44,-0.1,557.3,7.13,87.1,0.7
5/11/2024 16:00,976.9,31.64,2.14,0.14,1.2,3.35,2.2,17.2,19.4,46.95,1.18,33,16.1,14.49,0.5,322.5,5.25,87.4,0.65
5/11/2024 17:00,977.2,30.18,2.48,0.24,1.49,4.05,2.4,31.8,34.1,30.78,1.43,37.2,20.3,15.56,0.8,79,6,79.3,0.57
5/11/2024 18:00,977.6,29,2.75,0.47,2.5,7.35,10.6,52.2,62.8,10.6,2.68,53.4,27.4,16.58,1.4,1,9.21,72.4,0.77
5/11/2024 19:00,978.1,28.22,4.07,0.78,4.2,11.53,55.3,63.5,118.8,2.8,4.4,79.7,19.9,17.65,3.5,0,15.87,83.1,0.82
5/11/2024 20:00,978.5,26.78,7.94,1.13,9.81,24.06,124.3,65.1,189.4,1.89,10.08,119.8,18.5,19.7,3.9,0,30.62,89.5,0.67
5/11/2024 21:00,978.9,25.71,7.89,1.27,10.61,26.02,180.9,70.6,251.5,2.32,9.8,133.4,23.1,21.27,3.8,0,30.57,79.1,0.4
5/11/2024 22:00,978.9,25.01,17.33,1.59,10.04,25.53,253.3,75.9,329.2,2.75,10.66,149,30.4,22.67,4,0,30.65,87.5,0.4
5/11/2024 23:00,979.2,25.28,6.42,0.43,5.49,14.3,12.4,29,41.4,19.14,6.07,158.3,29.8,32.59,2,0,19.3,51.9,1.38
5/12/2024 0:00,979.3,24.56,2.08,0.3,0.78,2.68,2,21.9,24,35.38,0.87,137.2,36,38.49,0.9,0,5.36,50.4,1.16
6/11/2024 1:00,979.4,23.55,1.8,0.42,0.52,1.67,1.1,15.3,16.4,46.21,0.57,116.1,27.6,44.61,0.3,0,3.7,48.4,1.09
6/11/2024 2:00,979.5,22.45,1.7,0.31,0.35,1,0.5,12.2,12.7,43.32,0.35,87.3,26.1,53.62,-0.5,0,2.44,55.8,0.73
6/11/2024 3:00,979.7,21.9,4.28,0.24,1.07,2.97,0.4,9,9.4,39.49,0.88,92.3,36.7,58.15,-1.5,0,11.28,44.2,0.51
6/11/2024 4:00,979.8,21.27,1.77,0.18,0.27,0.71,0.7,6.2,6.9,36.64,0.26,76.1,39.5,64.95,-1.6,0,1.95,51.4,0.64
6/11/2024 5:00,980.1,20.45,1.88,0.2,0.37,0.99,0.5,11.1,11.6,26.43,0.35,74.9,32.6,69.39,-2.2,0,2.51,63.1,0.44
6/11/2024 6:00,980.7,19.87,2.11,0.29,0.43,1.23,1.1,22,23.1,16.85,0.42,79.6,41.8,71.55,-1.6,0.1,3.04,91.9,0.4
6/11/2024 7:00,981.2,20.27,3.11,0.6,1.58,4.89,6.2,46.6,52.9,9.19,1.77,81.7,38.6,69.34,-0.8,23.7,8.17,90.6,0.49
6/11/2024 8:00,981.7,21.68,3.93,0.75,2.7,7.9,8.2,41,49.2,13.68,2.84,86.5,36.7,61.88,0.4,83.8,12.26,67.8,0.66
6/11/2024 9:00,982.1,23.65,3.83,0.62,3.04,8.3,10.7,37.2,47.9,20.23,3.02,92.3,41,50.62,0.6,213.6,12.41,108.1,0.92
6/11/2024 10:00,982.3,25.76,3.86,0.58,3.75,9.15,8.2,35.1,43.3,31.32,3.51,119.4,49.7,42.15,0.7,315.5,11.9,105.4,1
6/11/2024 11:00,981.9,26.87,3.23,0.6,3.26,8.64,4.5,23,27.5,42.54,3.15,126.9,51.5,36.85,0.9,755,11.34,90.6,1.24
6/11/2024 12:00,981.2,28.5,2.38,0.53,1.81,5.14,4.5,21.7,26.2,46.63,1.88,103.2,47.7,31.77,0.9,862.7,8.12,98,1.14
6/11/2024 13:00,980.6,29.6,2.39,0.43,1.57,4.15,4.5,20.8,25.3,49.87,1.52,83.7,35.5,27.85,-0.2,804.2,6.82,115.5,1.17
6/11/2024 14:00,980.1,30.19,2.59,0.24,1.05,2.91,2.8,17.7,20.5,50.85,1.06,88.7,43.6,26.55,-1,723.6,5.86,112.8,1.14
6/11/2024 15:00,979.7,30.64,2.11,0.22,0.97,2.77,3.1,17.3,20.3,45.22,0.98,75.1,40.9,25.16,-0.5,539,5.38,114.4,1.07
6/11/2024 16:00,979.8,30.29,1.9,0.24,1.47,4.01,3.1,18.9,22,41.3,1.4,67.1,30.6,25.45,-0.5,307.2,5.5,94,1.02
6/11/2024 17:00,980.1,29.33,2.1,0.31,1.7,4.9,2.7,25.9,28.6,30.69,1.7,64.6,37.6,26.27,-0.7,72.6,6.66,85,0.93
6/11/2024 18:00,980.3,28.46,3.11,0.52,3.43,10.12,8.4,42.7,51,13.21,3.76,66.6,31.1,27.4,-0.2,1.3,11.8,90.6,0.8
6/11/2024 19:00,980.7,27.66,5.57,0.91,9.55,23.85,43.8,58.1,101.8,2.96,9.78,96.4,32.2,28.86,2.2,0,27.4,82.5,0.6
6/11/2024 20:00,981.3,27.23,5.54,0.63,8.77,21.59,24.1,38.2,62.2,13.1,8.87,121.9,31.1,30.65,2.9,0,22.16,64.5,1.1
6/11/2024 21:00,981.6,26.04,2.66,0.54,1.08,4.15,1.8,22.6,24.4,27.66,1.41,133.1,33.1,35.27,2.2,0,7.69,59.1,1.43
6/11/2024 22:00,981.8,24.87,2.26,0.51,0.87,3,1.1,19,20.1,36.61,1.02,140.3,31.8,38.66,1.7,0,5.77,59.7,1.39
6/11/2024 23:00,981.8,23.97,1.65,0.58,0.57,1.92,1.5,17.6,19.2,41.33,0.65,119.6,27.9,39.16,1.7,0,4.11,60.2,1.21
6/12/2024 0:00,981.8,23.25,2.12,0.44,0.62,1.92,0.9,14.9,15.7,41.93,0.67,110.7,30.1,40.34,1.7,0,4.66,70.5,0.93
7/11/2024 1:00,981.7,22.29,1.55,0.46,0.4,1.31,0.8,27,27.8,26.39,0.44,81.6,27.2,42.01,1.8,0,3.47,65.1,0.53
7/11/2024 2:00,981.7,21.79,1.4,0.17,0.43,1.39,0.8,13.5,14.3,36.11,0.49,72.3,20.9,39.99,0.7,0,3.24,43.5,0.74
7/11/2024 3:00,981.7,21.19,0.89,0.05,0.26,0.8,0.6,11,11.6,39.81,0.27,78,23,39.61,-0.2,0,2.05,56.7,0.56
7/11/2024 4:00,981.7,21.06,3.38,0.07,0.64,2.06,0.4,13.5,14,32.8,0.66,53.7,19.7,35.28,0,0,9.13,57.2,0.5
7/11/2024 5:00,981.8,20.1,5.61,0.16,1.29,3.99,0.7,29.7,30.4,16.11,1.32,46.4,15,35.42,0,0,15.38,93.1,0.4
7/11/2024 6:00,982,19.67,1.71,0.3,1.38,3.56,7,42.1,49.2,4.39,1.02,45.5,10.7,35.11,0.1,0.1,5.53,87.8,0.36
7/11/2024 7:00,982.3,19.86,3.61,0.55,1.15,3.96,26.4,43.7,70.1,4.15,1.43,44.2,7.8,32.38,2.7,23.3,9.42,72.2,0.3
7/11/2024 8:00,982.6,21.72,4.6,0.49,1.51,5.13,21.6,41.4,63,6.81,1.84,53,13.1,30.21,3.1,76.8,12.16,38.6,0.19
7/11/2024 9:00,982.9,23.68,3.04,0.52,0.98,3.24,18,38.3,56.2,12.71,1.17,58.5,14.7,28.15,2.9,226,7.29,50.4,0.4
7/11/2024 10:00,982.7,25.77,2.7,0.56,1.46,4.36,21.1,42.3,63.4,15.22,1.6,88.6,28.7,27.82,2.6,285.5,7.27,64.5,0.74
7/11/2024 11:00,982.2,27.41,2.49,0.49,2.2,6.48,11.1,32.9,44,26.51,2.36,91,20.8,26.93,2.6,735.4,8.81,81.3,0.81
7/11/2024 12:00,981.6,28.61,2.24,0.37,2.43,6.73,7.5,26.1,33.7,33.6,2.42,90.6,26.1,24.34,3,860.4,8.49,97.9,0.79
7/11/2024 13:00,981,29.64,1.87,0.22,2,5.59,5.2,18.9,24.1,40.67,2.02,94.2,18.3,22.09,0.7,796.9,8.43,87.5,0.84
7/11/2024 14:00,980.5,30.56,1.07,0.04,0.59,1.68,2.5,10.2,12.7,46.72,0.6,58.2,22.4,20.6,0.2,723.5,3.61,60.6,0.81
7/11/2024 15:00,980.2,30.74,0.81,0.05,0.28,0.8,2.5,8.7,11.2,46.51,0.31,64.1,20.3,19.44,0.3,549.9,2.3,65,0.72
7/11/2024 16:00,980.2,30.29,0.78,0.06,0.23,0.63,2.2,10.2,12.3,43.15,0.24,41.5,15,18.87,0.9,315.4,1.94,49.2,0.83
7/11/2024 17:00,980.4,28.89,0.76,0.1,0.2,0.6,1.4,12.5,13.9,39.15,0.23,59.4,22.7,19.96,0.7,68.6,3.1,52.9,0.95
7/11/2024 18:00,980.8,27.92,1.67,0.25,0.37,1.13,2.8,28.2,31,22.48,0.41,84.2,29.5,19.94,1.1,0.9,4.09,60.2,0.93
7/11/2024 19:00,981.3,26.74,0.9,0.3,0.16,0.47,2.9,24.8,27.7,29.15,0.17,83.9,21.5,21.93,3.1,0,1.97,51.8,1.57
7/11/2024 20:00,982,25.13,0.02,0.22,0,0,2.5,20.7,23.2,29.92,0,110.8,15.2,25.68,3.6,0,0.02,48.4,1.47
7/11/2024 21:00,982.3,23.97,0,0.22,0,0,2.5,20.3,22.8,29.34,0,117.1,17,30.13,2.5,0,0,37.2,1.18
7/11/2024 22:00,982.4,23.22,0,0.31,0,0,4.2,22.1,26.3,25.01,0,94.7,18.5,30.9,2.6,0,0,38,0.8
7/11/2024 23:00,982.3,22.42,0,0.27,0,0,2.6,25,27.6,22.99,0,93.5,23.4,31.16,2.3,0,0,42.2,0.58
7/12/2024 0:00,982,21.76,0,0.37,0,0,2.2,30.5,32.7,16.76,0,79.9,19.8,32.08,2.5,0,0,22.6,0.4
8/11/2024 1:00,981.6,21.45,0,0.44,0,0,5.7,39.9,45.6,8.16,0,70,21.4,32.52,2,0,0,0.6,0.26
8/11/2024 2:00,981.3,20.72,0,0.36,0,0,8.4,40.8,49.2,7.78,0,71.8,15.9,33.54,0.3,0,0,85.8,0.38
8/11/2024 3:00,981.2,20.13,0,0.18,0,0,1.3,30.1,31.5,17.44,0,61,17.7,34.16,-0.4,0,0,99.5,0.37
8/11/2024 4:00,981.2,19.89,0,0.27,0,0,1.1,38.8,39.9,10.84,0,58.1,18.9,34.6,-0.3,0,0,102.1,0.47
8/11/2024 5:00,981.2,19.11,0,0.37,0,0,4.8,44.2,49,7.25,0,63.4,13.2,36.41,-0.4,0,0,90.4,0.39
8/11/2024 6:00,981.7,18.86,0,0.42,0,0,24.4,49.9,74.3,3.35,0,62.3,17.9,37.32,-0.1,0,0,47.1,0.28
8/11/2024 7:00,982,19.39,0,0.33,0,0,22.2,42.4,64.6,4.72,0,82.4,21.6,37.34,2.3,22,0,16.8,0.31
8/11/2024 8:00,982.2,20.54,0,0.3,0,0,13.8,36.8,50.6,9.71,0,108.3,29.6,36.93,2.1,78.3,0,10.4,0.32
8/11/2024 9:00,982.5,22.36,0,0.2,0,0,8.7,28.5,37.1,21.09,0,107.7,22.7,34.37,1.7,227.4,0,40.7,0.59
8/11/2024 10:00,982.5,23.99,0,0.23,0,0,8.4,26.9,35.3,25.94,0,125.5,40.9,33.32,3.2,280.8,0,23,0.57
8/11/2024 11:00,981.9,25.62,0,0.15,0,0,4.4,18.6,23,34.9,0,131,44,30.34,6.6,766.9,0,52.9,0.77
8/11/2024 12:00,981.2,26.83,0,0.1,0,0,4.6,15,19.6,37.18,0,104,31.6,26.96,5.6,886.9,0,64.8,0.71
8/11/2024 13:00,980.5,27.8,0,0.11,0,0,4.2,13.1,17.3,39.01,0,71.3,22.9,24.84,0.8,824.4,0,46.9,0.84
8/11/2024 14:00,,,,,,,,,,,,,,,,,,,
8/11/2024 15:00,,,,,,,,,,,,,,,,,,,
8/11/2024 16:00,,,,,,,,,,,,,,,,,,,
8/11/2024 17:00,980,27.68,0.98,0.11,0.27,0.85,3.4,22.3,25.7,26.85,0.32,50.4,24.9,22.91,2.3,64.8,2.45,38.1,0.77
8/11/2024 18:00,980.3,26.69,1.31,0.16,0.36,1.24,3.4,22.7,26.1,21.96,0.46,49.7,23.8,24.86,3.3,1,3.32,52.1,1.06
8/11/2024 19:00,980.7,25.86,1.88,0.32,0.58,1.99,3.2,21.9,25.1,21.29,0.68,50.5,19.2,26.92,6.8,0,4.99,50.7,1.09
8/11/2024 20:00,981.2,24.91,1.68,0.24,0.5,1.7,3.4,22.1,25.5,20.04,0.6,49.8,15.6,28.82,3.8,0,4.42,44.8,1.02
8/11/2024 21:00,981.3,24.01,1.75,0.33,0.48,1.61,2.6,21.4,24,21.82,0.59,66.4,11.3,31.11,3.1,0,4.15,46.6,0.97
8/11/2024 22:00,981.3,23.33,2.09,0.33,0.55,1.85,2.4,23.1,25.5,21.64,0.67,43.3,19.9,31.93,3,0,4.71,47.3,1.04
8/11/2024 23:00,981.2,22.38,2.63,0.42,0.51,1.79,5.1,32.4,37.5,13.61,0.66,70.7,14.4,34.09,2.3,0,4.64,43.6,0.57
8/12/2024 0:00,980.9,21.53,2.86,0.47,0.74,2.58,5.7,39.5,45.2,8.23,0.95,69.1,13.7,35.92,2.3,0,6.49,25.6,0.33
9/11/2024 1:00,980.7,21.13,2.89,0.54,0.85,2.83,3.5,36.8,40.3,10.57,0.99,56.8,16.9,36.57,3.3,0,6.96,358.7,0.3
9/11/2024 2:00,980.4,20.63,2.4,0.44,0.67,2.18,5,37.4,42.4,8.53,0.78,54.2,16.1,37.45,1.2,0,5.67,5.6,0.28
9/11/2024 3:00,980.4,19.94,2.16,0.34,0.86,2.47,1.5,34.8,36.3,10.43,0.84,63.3,18,38.93,-0.3,0,5.14,359.5,0.3
9/11/2024 4:00,980.2,19.28,2.12,0.37,0.98,2.52,0.9,33.3,34.1,12.03,0.82,59.2,24.3,39.78,0.1,0,4.72,,
9/11/2024 5:00,980.1,18.95,1.67,0.39,0.43,1.38,1.3,28.1,29.5,15.83,0.49,68.9,20.3,40.2,-0.1,0,3.85,81.5,0.34
9/11/2024 6:00,980.3,18.6,2.92,0.7,0.94,3.03,43.7,44.6,88.2,4.59,1.06,58.1,16.3,42.31,0.3,0,7.8,278.4,0.3
9/11/2024 7:00,980.8,18.66,6.71,1.76,2.63,8.55,164.2,52.9,217.2,2.22,3.36,95,25.9,45.89,2.9,20,16.91,283.7,0.35
9/11/2024 8:00,981.2,21.06,8.83,1.64,3.71,11.62,128.9,55.7,184.6,2.42,4.51,182.3,33.3,39.16,3.4,71.9,23.27,296.9,0.51
9/11/2024 9:00,981.4,23.79,7.08,1.27,3.11,9.36,65.1,58.9,124.1,5.17,3.78,164.4,42.1,31.91,2.8,245.6,18.1,23,0.1
9/11/2024 10:00,981.3,26.19,5.52,0.78,4.14,11.72,47.5,55.3,102.7,7.53,4.62,159.1,38.1,27.03,3.4,263.6,19.08,99.6,0.49
9/11/2024 11:00,980.8,27.6,4.18,0.6,5.35,13.76,29.5,43.9,73.3,14.39,5.39,122.9,39.5,24.59,3.9,746.1,19.3,126.8,0.84
9/11/2024 12:00,980.1,28.4,2.38,0.36,2.4,6.76,10.5,22.5,33,25.84,2.51,126.8,35.7,23.13,3.2,864.5,10.69,107.8,1.05
9/11/2024 13:00,979.5,29.04,1.78,0.28,1.39,4.04,6.3,16.1,22.4,30.59,1.45,89.1,27.1,21.28,0.7,809.6,6.46,90.3,1.12
9/11/2024 14:00,979.1,29.75,1.34,0.16,0.9,2.75,4,11.1,15.1,35.34,0.98,63,26.6,19.84,0.2,751.7,4.9,96.4,1.14
9/11/2024 15:00,978.8,29.97,1,0.2,0.76,2.29,2.8,8.8,11.6,37.26,0.8,64,19.6,18.99,0.3,563.8,4.18,100.1,1.03
9/11/2024 16:00,978.7,29.72,1.3,0.23,0.87,2.65,3.4,13.2,16.6,34.29,0.94,32.8,19.9,19.15,0.1,329.2,6.76,100.4,0.98
9/11/2024 17:00,979,28.46,1.35,0.32,1.05,3.38,3.3,21.3,24.6,23.94,1.15,35.5,19.1,20.02,0.4,63.1,5.68,91,0.95
9/11/2024 18:00,979.4,27.33,2.3,0.51,2.12,6.36,20.4,41.7,62.1,7.83,2.28,46.5,24.9,21.4,0.4,1,9.29,85.9,0.77
9/11/2024 19:00,979.9,26.76,4.02,0.57,5.58,14.99,20.3,37.1,57.5,11.25,5.32,52.3,19.3,21.82,2.4,0,17.75,64.1,1.02
9/11/2024 20:00,980.5,25.67,2.14,0.26,0.89,3.09,2.4,23.5,25.9,21.58,1.07,62.2,14,21.24,2.7,0,6.3,57.8,1.3
9/11/2024 21:00,980.7,24.79,2.82,0.41,1.15,4.09,5.5,31.4,36.9,13.07,1.43,82.3,12.3,23.85,2.7,0,8.18,51.6,0.95
9/11/2024 22:00,980.7,24.02,2.72,0.4,0.93,3.23,6.9,30.3,37.2,12.64,1.13,79,19,26.73,2.4,0,7.24,56.6,0.91
9/11/2024 23:00,980.7,23.24,2.22,0.43,0.77,2.62,4.4,27.3,31.7,20.35,0.91,62,16.6,28.64,2.8,0,6.06,62.3,0.74
9/12/2024 0:00,980.5,22.14,4.08,0.34,1.05,3.47,1.5,26.1,27.6,30.19,1.15,69,22.5,32.54,2.7,0,11.07,68.6,0.39
10/11/2024 1:00,980.4,21.7,5.65,0.37,1.23,3.68,1.1,23.8,25,34.61,1.21,75,16.6,36.28,2.5,0,15.37,85.8,0.43
10/11/2024 2:00,980.5,20.83,1.7,0.26,0.77,2.16,0.7,20.2,20.9,36.22,0.74,76.9,21.1,40.3,0.2,0,4.83,98.2,0.41
10/11/2024 3:00,980.3,19.83,1.79,0.23,1.58,5.12,0.7,30.4,31.1,24.96,1.8,86.7,26.9,43.16,-0.5,0,10.42,80.2,0.3
10/11/2024 4:00,980.3,19.37,2.17,0.32,2.12,6.25,2.1,39.8,42,16.16,2.21,81.8,21.6,44.92,-0.9,0,10.52,,
10/11/2024 5:00,980.6,19.85,4.31,0.59,3.42,9.61,19,53.9,72.9,3.54,3.4,77.1,18.8,43.78,-0.6,0,16.27,273.4,0.37
10/11/2024 6:00,980.8,19.89,5.4,0.81,2,6.62,63.3,56.7,120,2.33,2.4,73.3,29.4,43.11,-0.4,0,15.7,277,0.48
10/11/2024 7:00,981.4,19.88,5.79,1.26,2.62,8.47,120.4,60.3,180.7,2.57,3.05,102.5,30.3,42.67,2.3,20.5,15.44,272.4,0.37
10/11/2024 8:00,981.9,21.62,6.93,1.5,2.95,9.32,165.4,65,230.4,2.28,3.53,143.3,35.6,39.05,2.7,74.3,17.76,244.9,0.36
10/11/2024 9:00,982.1,23.97,7.37,1.22,3.08,9.5,87.1,60.6,147.8,4.29,3.64,168.2,40.3,33.46,2.9,243.4,18.41,67.3,0.16
10/11/2024 10:00,982.2,25.89,4.01,0.79,2.82,7.96,49.5,58,107.5,7.08,3.02,176.7,41.6,29.7,2.8,263.8,11.84,60.1,0.32
10/11/2024 11:00,981.6,27.96,4.25,0.59,4.41,11.47,24.7,45.8,70.4,14.06,4.28,163.1,48.7,25.85,2.8,714.7,15.61,71.3,0.52
10/11/2024 12:00,980.9,28.89,2.68,0.34,3,8.32,12.2,26.6,38.8,23.69,3.12,136.3,36.8,23.8,2.4,853.1,11.09,85.9,0.9
10/11/2024 13:00,980.2,29.44,1.58,0.24,1.94,5.52,5.3,14.8,20.1,34.56,2.01,112.3,38,23.11,0.3,803.9,7.21,87.9,1.02
10/11/2024 14:00,979.6,30.26,1.12,0.14,0.97,2.83,4,11.2,15.2,36.45,1,67,26.6,21.01,-0.3,732.3,4.33,87.5,1.18
10/11/2024 15:00,979.2,30.76,1,0.14,0.7,2.11,6.3,12.9,19.2,34.17,0.73,68.7,26.7,19.76,0,551.4,3.3,81.2,1.14
10/11/2024 16:00,979.1,30.63,0.94,0.16,0.71,2.17,3,12.5,15.5,32.59,0.75,52.7,20.2,19.63,0,320.5,3.36,87.7,1.2
10/11/2024 17:00,979.3,29.58,1.54,0.28,1.59,5.07,4.7,23.5,28.2,20.23,1.76,46.7,20.6,20.98,0.2,60.8,6.86,76.7,1.25
10/11/2024 18:00,979.7,28.62,2.19,0.36,1.44,4.58,12.8,36.7,49.5,9.16,1.61,61.8,22.6,22.49,-0.1,1,7.65,73.7,1
10/11/2024 19:00,980.2,27.66,3.31,0.63,2.67,7.9,27.7,43.3,71,3.39,2.88,72,24.8,22.92,1.8,0,14.98,78.3,0.83
10/11/2024 20:00,980.8,26.85,4.21,0.47,3.99,11.04,22.1,42.7,64.8,3,4.47,95.4,18,23.62,2.2,0,21.97,72,0.97
